airline,carrier_name,src,dst,dst_country,region,equipment,aircraft_name,eis_year,type_vintage_age,body,is_widebody,seats,distance_km,dest_connectivity,is_africa
KL,KLM,CMH,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,720.4056053118145,911,0
KL,KLM,CMH,ATL,United States,North America,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,720.4056053118145,911,0
KL,KLM,CMH,ATL,United States,North America,738,Boeing 737-800,1998,26,narrowbody,0,162,720.4056053118145,911,0
KL,KLM,CMH,ATL,United States,North America,319,Airbus A319,1996,28,narrowbody,0,124,720.4056053118145,911,0
KL,KLM,CMN,CDG,France,Europe,320,Airbus A320,1988,36,narrowbody,0,150,1931.5200365397375,517,0
KL,KLM,CMN,CDG,France,Europe,319,Airbus A319,1996,28,narrowbody,0,124,1931.5200365397375,517,0
KL,KLM,CNF,GRU,Brazil,South America,738,Boeing 737-800,1998,26,narrowbody,0,162,496.4652198254494,194,0
KL,KLM,CNX,BKK,Thailand,Asia,320,Airbus A320,1988,36,narrowbody,0,150,596.7081267163255,330,0
KL,KLM,COS,ATL,United States,North America,738,Boeing 737-800,1998,26,narrowbody,0,162,1902.5379334175639,911,0
KL,KLM,CPH,AMS,Netherlands,Europe,737,Boeing 737-700,1998,26,narrowbody,0,143,633.3847297968675,450,0
KL,KLM,CPH,AMS,Netherlands,Europe,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,633.3847297968675,450,0
KL,KLM,CPT,AMS,Netherlands,Europe,777,Boeing 777-200,1995,29,widebody,1,314,9687.086601226734,450,0
KL,KLM,CRW,ATL,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,585.0668999383439,911,0
KL,KLM,CSG,ATL,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,133.36375513525203,911,0
KL,KLM,CTU,AMS,Netherlands,Europe,74M,Boeing 747-400M Combi,1989,35,widebody,1,290,7942.059893052347,450,0
KL,KLM,CTU,CGO,China,Asia,32S,Airbus A320 family,1988,36,narrowbody,0,150,1025.0271024559281,174,0
KL,KLM,CTU,HGH,China,Asia,320,Airbus A320,1988,36,narrowbody,0,150,1580.222375387982,254,0
KL,KLM,CTU,KMG,China,Asia,737,Boeing 737-700,1998,26,narrowbody,0,143,617.1225240511029,272,0
KL,KLM,CTU,KWL,China,Asia,737,Boeing 737-700,1998,26,narrowbody,0,143,844.4688372455315,107,0
KL,KLM,CTU,TNA,China,Asia,32S,Airbus A320 family,1988,36,narrowbody,0,150,1409.9498649266511,135,0
KL,KLM,CTU,XIY,China,Asia,32S,Airbus A320 family,1988,36,narrowbody,0,150,622.7660519319492,280,0
KL,KLM,CUN,ATL,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,1421.6576140193617,911,0
KL,KLM,CUN,ATL,United States,North America,320,Airbus A320,1988,36,narrowbody,0,150,1421.6576140193617,911,0
KL,KLM,CUN,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,1421.6576140193617,911,0
KL,KLM,CUN,MEX,Mexico,North America,767,Boeing 767-300,1986,38,widebody,1,218,1284.3579889788325,242,0
KL,KLM,CUR,AMS,Netherlands,Europe,747,Boeing 747-400,1989,35,widebody,1,416,7834.076985561088,450,0
KL,KLM,CVG,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,602.1803007933798,911,0
KL,KLM,CVG,ATL,United States,North America,738,Boeing 737-800,1998,26,narrowbody,0,162,602.1803007933798,911,0
KL,KLM,CVG,ATL,United States,North America,319,Airbus A319,1996,28,narrowbody,0,124,602.1803007933798,911,0
KL,KLM,CWB,GIG,Brazil,South America,73G,Boeing 737-700,1998,26,narrowbody,0,143,672.7076560933596,96,0
KL,KLM,CWB,MGF,Brazil,South America,738,Boeing 737-800,1998,26,narrowbody,0,162,366.4131218278355,10,0
KL,KLM,CWL,AMS,Netherlands,Europe,F70,Fokker 70,1994,30,regional_jet,0,79,565.6728897758495,450,0
KL,KLM,CZM,ATL,United States,North America,319,Airbus A319,1996,28,narrowbody,0,124,1478.8966111789432,911,0
KL,KLM,CZM,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,1478.8966111789432,911,0
KL,KLM,DAB,ATL,United States,North America,M90,McDonnell Douglas MD-90,1995,29,narrowbody,0,158,589.7126936511381,911,0
KL,KLM,DAB,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,589.7126936511381,911,0
KL,KLM,DAL,ATL,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,1158.026383400293,911,0
KL,KLM,DAR,AMS,Netherlands,Europe,330,Airbus A330,1994,30,widebody,1,277,7345.027996432526,450,0
KL,KLM,DAY,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,696.9614585702037,911,0
KL,KLM,DCA,ATL,United States,North America,M90,McDonnell Douglas MD-90,1995,29,narrowbody,0,158,880.0933329876362,911,0
KL,KLM,DCA,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,880.0933329876362,911,0
KL,KLM,DEL,AMS,Netherlands,Europe,330,Airbus A330,1994,30,widebody,1,277,6363.4543046227445,450,0
KL,KLM,DEN,ATL,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,1926.6178297784163,911,0
KL,KLM,DEN,ATL,United States,North America,M90,McDonnell Douglas MD-90,1995,29,narrowbody,0,158,1926.6178297784163,911,0
KL,KLM,DFW,AMS,Netherlands,Europe,330,Airbus A330,1994,30,widebody,1,277,7900.1050379532035,450,0
KL,KLM,DFW,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,1174.5318236036762,911,0
KL,KLM,DFW,ATL,United States,North America,319,Airbus A319,1996,28,narrowbody,0,124,1174.5318236036762,911,0
KL,KLM,DHN,ATL,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,274.7080703306349,911,0
KL,KLM,DLA,CDG,France,Europe,772,Boeing 777-200,1995,29,widebody,1,314,5050.440136843446,517,0
KL,KLM,DLA,SSG,Equatorial Guinea,Africa,772,Boeing 777-200,1995,29,widebody,1,314,115.54960968348738,14,1
KL,KLM,DLC,HGH,China,Asia,32S,Airbus A320 family,1988,36,narrowbody,0,150,976.6473994833113,254,0
KL,KLM,DMM,AMS,Netherlands,Europe,330,Airbus A330,1994,30,widebody,1,277,4704.766546321854,450,0
KL,KLM,DMM,KWI,Kuwait,Asia,330,Airbus A330,1994,30,widebody,1,277,355.24122441604146,119,0
KL,KLM,DOH,AMS,Netherlands,Europe,330,Airbus A330,1994,30,widebody,1,277,4923.0923048828745,450,0
KL,KLM,DOH,MCT,Oman,Asia,330,Airbus A330,1994,30,widebody,1,277,701.1240796001057,104,0
KL,KLM,DPS,SIN,Singapore,Asia,777,Boeing 777-200,1995,29,widebody,1,314,1671.4978147647741,412,0
KL,KLM,DSM,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,1195.7717645356188,911,0
KL,KLM,DSM,ATL,United States,North America,CR7,Bombardier CRJ-700,2001,23,regional_jet,0,70,1195.7717645356188,911,0
KL,KLM,DSM,ATL,United States,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,1195.7717645356188,911,0
KL,KLM,DTW,AMS,Netherlands,Europe,777,Boeing 777-200,1995,29,widebody,1,314,6323.604543778478,450,0
KL,KLM,DTW,AMS,Netherlands,Europe,330,Airbus A330,1994,30,widebody,1,277,6323.604543778478,450,0
KL,KLM,DTW,AMS,Netherlands,Europe,76W,Boeing 767-300ER (winglets),1988,36,widebody,1,218,6323.604543778478,450,0
KL,KLM,DTW,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,958.1975913594938,911,0
KL,KLM,DTW,ATL,United States,North America,73H,Boeing 737-800 (winglets),1998,26,narrowbody,0,162,958.1975913594938,911,0
KL,KLM,DTW,ATL,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,958.1975913594938,911,0
KL,KLM,DTW,ATL,United States,North America,320,Airbus A320,1988,36,narrowbody,0,150,958.1975913594938,911,0
KL,KLM,DTW,ATL,United States,North America,738,Boeing 737-800,1998,26,narrowbody,0,162,958.1975913594938,911,0
KL,KLM,DTW,ATL,United States,North America,739,Boeing 737-900,2001,23,narrowbody,0,177,958.1975913594938,911,0
KL,KLM,DTW,FRA,Germany,Europe,767,Boeing 767-300,1986,38,widebody,1,218,6679.276367548189,493,0
KL,KLM,DTW,LHR,United Kingdom,Europe,76W,Boeing 767-300ER (winglets),1988,36,widebody,1,218,6044.490630285334,524,0
KL,KLM,DTW,LHR,United Kingdom,Europe,777,Boeing 777-200,1995,29,widebody,1,314,6044.490630285334,524,0
KL,KLM,DTW,MSY,United States,North America,319,Airbus A319,1996,28,narrowbody,0,124,1492.2718862170027,125,0
KL,KLM,DTW,MSY,United States,North America,CR7,Bombardier CRJ-700,2001,23,regional_jet,0,70,1492.2718862170027,125,0
KL,KLM,DUB,ATL,United States,North America,76W,Boeing 767-300ER (winglets),1988,36,widebody,1,218,6322.9025137978815,911,0
KL,KLM,DUB,JFK,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,5103.022720109331,455,0
KL,KLM,DUS,AMS,Netherlands,Europe,F70,Fokker 70,1994,30,regional_jet,0,79,178.34350321770083,450,0
KL,KLM,DUS,ATL,United States,North America,76W,Boeing 767-300ER (winglets),1988,36,widebody,1,218,7236.381003970272,911,0
KL,KLM,DXB,AMS,Netherlands,Europe,777,Boeing 777-200,1995,29,widebody,1,314,5168.637033505627,450,0
KL,KLM,DXB,NBO,Kenya,Africa,767,Boeing 767-300,1986,38,widebody,1,218,3559.2472269940745,128,1
KL,KLM,DZA,HAH,Comoros,Africa,737,Boeing 737-700,1998,26,narrowbody,0,143,260.12835210541937,10,1
KL,KLM,DZA,HAH,Comoros,Africa,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,260.12835210541937,10,1
KL,KLM,EBB,AMS,Netherlands,Europe,330,Airbus A330,1994,30,widebody,1,277,6357.961135112927,450,0
KL,KLM,ECP,ATL,United States,North America,717,Boeing 717,1999,25,narrowbody,0,106,386.78515770925776,911,0
KL,KLM,ECP,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,386.78515770925776,911,0
KL,KLM,ECP,ATL,United States,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,386.78515770925776,911,0
KL,KLM,EDI,AMS,Netherlands,Europe,737,Boeing 737-700,1998,26,narrowbody,0,143,666.3630877198766,450,0
KL,KLM,EDI,AMS,Netherlands,Europe,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,666.3630877198766,450,0
KL,KLM,ELP,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,2059.5544231171243,911,0
KL,KLM,EVV,ATL,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,563.5671813013649,911,0
KL,KLM,EWN,ATL,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,696.3169163964745,911,0
KL,KLM,EWR,AMS,Netherlands,Europe,76W,Boeing 767-300ER (winglets),1988,36,widebody,1,218,5868.462476691518,450,0
KL,KLM,EWR,ATL,United States,North America,717,Boeing 717,1999,25,narrowbody,0,106,1199.316353924153,911,0
KL,KLM,EWR,ATL,United States,North America,319,Airbus A319,1996,28,narrowbody,0,124,1199.316353924153,911,0
KL,KLM,EYW,ATL,United States,North America,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,1042.3425917786137,911,0
KL,KLM,EZE,AMS,Netherlands,Europe,777,Boeing 777-200,1995,29,widebody,1,314,11462.164173328149,450,0
KL,KLM,EZE,CDG,France,Europe,772,Boeing 777-200,1995,29,widebody,1,314,11100.502241842161,517,0
KL,KLM,EZE,FTE,Argentina,South America,737,Boeing 737-700,1998,26,narrowbody,0,143,2037.5353134631782,4,0
KL,KLM,EZE,MVD,Uruguay,South America,772,Boeing 777-200,1995,29,widebody,1,314,228.64265544934918,23,0
KL,KLM,EZE,SCL,Chile,South America,777,Boeing 777-200,1995,29,widebody,1,314,1138.232482040029,79,0
KL,KLM,FAY,ATL,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,531.2309701068226,911,0
KL,KLM,FBM,NBO,Kenya,Africa,E90,Embraer 190,2005,19,regional_jet,0,100,1542.5890079407725,128,1
KL,KLM,FBM,NLA,Zambia,Africa,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,199.11850108336932,10,1
KL,KLM,FBM,NLA,Zambia,Africa,E90,Embraer 190,2005,19,regional_jet,0,100,199.11850108336932,10,1
KL,KLM,FCO,AMS,Netherlands,Europe,737,Boeing 737-700,1998,26,narrowbody,0,143,1296.8207683725336,450,0
KL,KLM,FCO,ATL,United States,North America,333,Airbus A330-300,1994,30,widebody,1,277,8085.346591570423,911,0
KL,KLM,FIH,BZV,Congo (Brazzaville),Africa,737,Boeing 737-700,1998,26,narrowbody,0,143,25.951973785032795,26,1
KL,KLM,FIH,BZV,Congo (Brazzaville),Africa,738,Boeing 737-800,1998,26,narrowbody,0,162,25.951973785032795,26,1
KL,KLM,FIH,NBO,Kenya,Africa,738,Boeing 737-800,1998,26,narrowbody,0,162,2409.7862383976094,128,1
KL,KLM,FLL,ATL,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,936.441360903343,911,0
KL,KLM,FLR,AMS,Netherlands,Europe,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,1058.3305796033385,450,0
KL,KLM,FNA,CDG,France,Europe,332,Airbus A330-200,1998,26,widebody,1,247,4726.079795267049,517,0
KL,KLM,FNT,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,1039.0115901398274,911,0
KL,KLM,FRA,AMS,Netherlands,Europe,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,366.5732483892517,450,0
KL,KLM,FRA,AMS,Netherlands,Europe,F70,Fokker 70,1994,30,regional_jet,0,79,366.5732483892517,450,0
KL,KLM,FRA,ATL,United States,North America,764,Boeing 767-400,2000,24,widebody,1,245,7409.649808022339,911,0
KL,KLM,FRA,DTW,United States,North America,767,Boeing 767-300,1986,38,widebody,1,218,6679.276367548189,217,0
KL,KLM,FRA,JFK,United States,North America,76W,Boeing 767-300ER (winglets),1988,36,widebody,1,218,6189.4376979800945,455,0
KL,KLM,FSM,ATL,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,929.9351484718937,911,0
KL,KLM,FTE,USH,Argentina,South America,737,Boeing 737-700,1998,26,narrowbody,0,143,567.2026020729382,6,0
KL,KLM,FUK,AMS,Netherlands,Europe,777,Boeing 777-200,1995,29,widebody,1,314,9108.685769445146,450,0
KL,KLM,FWA,ATL,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,819.1739529373724,911,0
KL,KLM,GDL,ATL,United States,North America,320,Airbus A320,1988,36,narrowbody,0,150,2363.848835053403,911,0
KL,KLM,GIG,AMS,Netherlands,Europe,777,Boeing 777-200,1995,29,widebody,1,314,9559.690674011958,450,0
KL,KLM,GIG,CWB,Brazil,South America,737,Boeing 737-700,1998,26,narrowbody,0,143,672.7076560933596,43,0
KL,KLM,GLA,AMS,Netherlands,Europe,737,Boeing 737-700,1998,26,narrowbody,0,143,717.9564741660641,450,0
KL,KLM,GLA,AMS,Netherlands,Europe,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,717.9564741660641,450,0
KL,KLM,GNV,ATL,United States,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,483.9359906282761,911,0
KL,KLM,GNV,ATL,United States,North America,CR7,Bombardier CRJ-700,2001,23,regional_jet,0,70,483.9359906282761,911,0
KL,KLM,GOT,AMS,Netherlands,Europe,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,763.5361314519819,450,0
KL,KLM,GPT,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,565.9744945565579,911,0
KL,KLM,GPT,ATL,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,565.9744945565579,911,0
KL,KLM,GPT,ATL,United States,North America,CR7,Bombardier CRJ-700,2001,23,regional_jet,0,70,565.9744945565579,911,0
KL,KLM,GRB,ATL,United States,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,1247.5339721419944,911,0
KL,KLM,GRB,ATL,United States,North America,CR7,Bombardier CRJ-700,2001,23,regional_jet,0,70,1247.5339721419944,911,0
KL,KLM,GRK,ATL,United States,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,1289.7897422212989,911,0
KL,KLM,GRK,ATL,United States,North America,CR7,Bombardier CRJ-700,2001,23,regional_jet,0,70,1289.7897422212989,911,0
KL,KLM,GRR,ATL,United States,North America,320,Airbus A320,1988,36,narrowbody,0,150,1032.303554138231,911,0
KL,KLM,GRR,ATL,United States,North America,717,Boeing 717,1999,25,narrowbody,0,106,1032.303554138231,911,0
KL,KLM,GRR,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,1032.303554138231,911,0
KL,KLM,GRR,ATL,United States,North America,319,Airbus A319,1996,28,narrowbody,0,124,1032.303554138231,911,0
KL,KLM,GRU,AMS,Netherlands,Europe,777,Boeing 777-200,1995,29,widebody,1,314,9774.916161113497,450,0
KL,KLM,GSO,ATL,United States,North America,CR7,Bombardier CRJ-700,2001,23,regional_jet,0,70,492.6065324161367,911,0
KL,KLM,GSO,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,492.6065324161367,911,0
KL,KLM,GSP,ATL,United States,North America,CR7,Bombardier CRJ-700,2001,23,regional_jet,0,70,246.5917792704738,911,0
KL,KLM,GSP,ATL,United States,North America,319,Airbus A319,1996,28,narrowbody,0,124,246.5917792704738,911,0
KL,KLM,GSP,ATL,United States,North America,717,Boeing 717,1999,25,narrowbody,0,106,246.5917792704738,911,0
KL,KLM,GSP,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,246.5917792704738,911,0
KL,KLM,GSP,ATL,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,246.5917792704738,911,0
KL,KLM,GTR,ATL,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,386.3731483179377,911,0
KL,KLM,GVA,AMS,Netherlands,Europe,737,Boeing 737-700,1998,26,narrowbody,0,143,681.9930525136963,450,0
KL,KLM,GVA,AMS,Netherlands,Europe,F70,Fokker 70,1994,30,regional_jet,0,79,681.9930525136963,450,0
KL,KLM,GVA,AMS,Netherlands,Europe,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,681.9930525136963,450,0
KL,KLM,GYE,AMS,Netherlands,Europe,777,Boeing 777-200,1995,29,widebody,1,314,9834.202532693362,450,0
KL,KLM,HAH,NBO,Kenya,Africa,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,1334.194203899568,128,1
KL,KLM,HAJ,AMS,Netherlands,Europe,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,334.35820320484294,450,0
KL,KLM,HAJ,AMS,Netherlands,Europe,F70,Fokker 70,1994,30,regional_jet,0,79,334.35820320484294,450,0
KL,KLM,HAK,HGH,China,Asia,32S,Airbus A320 family,1988,36,narrowbody,0,150,1521.3673152057308,254,0
KL,KLM,HAM,AMS,Netherlands,Europe,737,Boeing 737-700,1998,26,narrowbody,0,143,379.356902650655,450,0
KL,KLM,HAM,AMS,Netherlands,Europe,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,379.356902650655,450,0
KL,KLM,HAV,AMS,Netherlands,Europe,330,Airbus A330,1994,30,widebody,1,277,7818.904715732038,450,0
KL,KLM,HEL,AMS,Netherlands,Europe,737,Boeing 737-700,1998,26,narrowbody,0,143,1521.3038023878014,450,0
KL,KLM,HGH,AMS,Netherlands,Europe,777,Boeing 777-200,1995,29,widebody,1,314,8922.029905866984,450,0
KL,KLM,HGH,CAN,China,Asia,321,Airbus A321,1994,30,narrowbody,0,185,1038.3567130001134,336,0
KL,KLM,HGH,CAN,China,Asia,772,Boeing 777-200,1995,29,widebody,1,314,1038.3567130001134,336,0
KL,KLM,HGH,CGQ,China,Asia,320,Airbus A320,1988,36,narrowbody,0,150,1599.127936721877,67,0
KL,KLM,HGH,CTU,China,Asia,320,Airbus A320,1988,36,narrowbody,0,150,1580.222375387982,323,0
KL,KLM,HGH,DLC,China,Asia,321,Airbus A321,1994,30,narrowbody,0,185,976.6473994833113,143,0
KL,KLM,HGH,HAK,China,Asia,320,Airbus A320,1988,36,narrowbody,0,150,1521.3673152057308,107,0
KL,KLM,HGH,HRB,China,Asia,320,Airbus A320,1988,36,narrowbody,0,150,1784.8543801315056,130,0
KL,KLM,HGH,KWL,China,Asia,738,Boeing 737-800,1998,26,narrowbody,0,162,1164.2879828889186,107,0
KL,KLM,HGH,LHW,China,Asia,757,Boeing 757-200,1983,41,narrowbody,0,200,1707.449035720045,84,0
KL,KLM,HGH,SHE,China,Asia,321,Airbus A321,1994,30,narrowbody,0,185,1297.8745895944999,136,0
KL,KLM,HGH,SYX,China,Asia,321,Airbus A321,1994,30,narrowbody,0,185,1731.8163808579234,109,0
KL,KLM,HGH,SZX,China,Asia,321,Airbus A321,1994,30,narrowbody,0,185,1070.506891604702,233,0
KL,KLM,HGH,SZX,China,Asia,320,Airbus A320,1988,36,narrowbody,0,150,1070.506891604702,233,0
KL,KLM,HGH,TAO,China,Asia,738,Boeing 737-800,1998,26,narrowbody,0,162,671.2626571877584,188,0
KL,KLM,HKG,AMS,Netherlands,Europe,74M,Boeing 747-400M Combi,1989,35,widebody,1,290,9274.42511429256,450,0
KL,KLM,HKT,BKK,Thailand,Asia,32S,Airbus A320 family,1988,36,narrowbody,0,150,673.5405578080735,330,0
KL,KLM,HKT,BKK,Thailand,Asia,320,Airbus A320,1988,36,narrowbody,0,150,673.5405578080735,330,0
KL,KLM,HNL,ATL,United States,North America,333,Airbus A330-300,1994,30,widebody,1,277,7233.925149073076,911,0
KL,KLM,HNL,LAX,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,4108.224323399246,498,0
KL,KLM,HOU,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,1118.1808444819833,911,0
KL,KLM,HPN,ATL,United States,North America,CR7,Bombardier CRJ-700,2001,23,regional_jet,0,70,1255.4471146665528,911,0
KL,KLM,HRB,CGO,China,Asia,32S,Airbus A320 family,1988,36,narrowbody,0,150,1620.6789354214616,174,0
KL,KLM,HRB,HGH,China,Asia,32S,Airbus A320 family,1988,36,narrowbody,0,150,1784.8543801315056,254,0
KL,KLM,HRE,LUN,Zambia,Africa,330,Airbus A330,1994,30,widebody,1,277,403.4300993732306,33,1
KL,KLM,HRE,NBO,Kenya,Africa,E90,Embraer 190,2005,19,regional_jet,0,100,1954.056875444751,128,1
KL,KLM,HSV,ATL,United States,North America,717,Boeing 717,1999,25,narrowbody,0,106,242.96364002557888,911,0
KL,KLM,HSV,ATL,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,242.96364002557888,911,0
KL,KLM,HUY,AMS,Netherlands,Europe,F70,Fokker 70,1994,30,regional_jet,0,79,370.40267180023915,450,0
KL,KLM,IAD,AMS,Netherlands,Europe,330,Airbus A330,1994,30,widebody,1,277,6207.09604718788,450,0
KL,KLM,IAD,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,859.0311610793252,911,0
KL,KLM,IAD,ATL,United States,North America,320,Airbus A320,1988,36,narrowbody,0,150,859.0311610793252,911,0
KL,KLM,IAH,AMS,Netherlands,Europe,74M,Boeing 747-400M Combi,1989,35,widebody,1,290,8049.292070451206,450,0
KL,KLM,IAH,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,1107.5625747320166,911,0
KL,KLM,IAH,ATL,United States,North America,717,Boeing 717,1999,25,narrowbody,0,106,1107.5625747320166,911,0
KL,KLM,IAH,ATL,United States,North America,319,Airbus A319,1996,28,narrowbody,0,124,1107.5625747320166,911,0
KL,KLM,ICN,AMS,Netherlands,Europe,74M,Boeing 747-400M Combi,1989,35,widebody,1,290,8551.981935056037,450,0
KL,KLM,ICN,AMS,Netherlands,Europe,330,Airbus A330,1994,30,widebody,1,277,8551.981935056037,450,0
KL,KLM,ICT,ATL,United States,North America,CR7,Bombardier CRJ-700,2001,23,regional_jet,0,70,1255.6787625519178,911,0
KL,KLM,ICT,ATL,United States,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,1255.6787625519178,911,0
KL,KLM,ILM,ATL,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,605.8847963590904,911,0
KL,KLM,IND,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,696.265301572822,911,0
KL,KLM,IND,ATL,United States,North America,320,Airbus A320,1988,36,narrowbody,0,150,696.265301572822,911,0
KL,KLM,ISB,AUH,United Arab Emirates,Asia,320,Airbus A320,1988,36,narrowbody,0,150,2035.787032131996,236,0
KL,KLM,ISB,AUH,United Arab Emirates,Asia,332,Airbus A330-200,1998,26,widebody,1,247,2035.787032131996,236,0
KL,KLM,IST,AMS,Netherlands,Europe,737,Boeing 737-700,1998,26,narrowbody,0,143,2183.7578098809613,450,0
KL,KLM,JAN,ATL,United States,North America,717,Boeing 717,1999,25,narrowbody,0,106,546.9875906917429,911,0
KL,KLM,JAN,ATL,United States,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,546.9875906917429,911,0
KL,KLM,JAN,ATL,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,546.9875906917429,911,0
KL,KLM,JAX,ATL,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,434.4457415223961,911,0
KL,KLM,JFK,AMS,Netherlands,Europe,330,Airbus A330,1994,30,widebody,1,277,5847.522914962934,450,0
KL,KLM,JFK,AMS,Netherlands,Europe,777,Boeing 777-200,1995,29,widebody,1,314,5847.522914962934,450,0
KL,KLM,JFK,AMS,Netherlands,Europe,74M,Boeing 747-400M Combi,1989,35,widebody,1,290,5847.522914962934,450,0
KL,KLM,JFK,AMS,Netherlands,Europe,747,Boeing 747-400,1989,35,widebody,1,416,5847.522914962934,450,0
KL,KLM,JFK,ATL,United States,North America,319,Airbus A319,1996,28,narrowbody,0,124,1222.0934389187266,911,0
KL,KLM,JFK,ATL,United States,North America,738,Boeing 737-800,1998,26,narrowbody,0,162,1222.0934389187266,911,0
KL,KLM,JFK,ATL,United States,North America,752,Boeing 757-200,1983,41,narrowbody,0,200,1222.0934389187266,911,0
KL,KLM,JFK,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,1222.0934389187266,911,0
KL,KLM,JFK,BCN,Spain,Europe,330,Airbus A330,1994,30,widebody,1,277,6150.227182054505,392,0
KL,KLM,JFK,BRU,Belgium,Europe,76W,Boeing 767-300ER (winglets),1988,36,widebody,1,218,5885.511434329618,315,0
KL,KLM,JFK,DUB,Ireland,Europe,757,Boeing 757-200,1983,41,narrowbody,0,200,5103.022720109331,207,0
KL,KLM,JFK,FRA,Germany,Europe,76W,Boeing 767-300ER (winglets),1988,36,widebody,1,218,6189.4376979800945,493,0
KL,KLM,JFK,LHR,United Kingdom,Europe,767,Boeing 767-300,1986,38,widebody,1,218,5539.644065388658,524,0
